"gameid","opposingteamgoalieoniceid","opposingteamid","playerid","teamgoalieoniceid","teamid","teaminpossession","currentpossession","xg_allattempts","compiledgametime","eventname","ishomegame","manpowersituation","opposingteamskatersonicecount","outcome","period","playerprimaryposition","scoredifferential","teamskatersonicecount","type","xadjcoord","yadjcoord","possession_id","has_shot","pass_count","time_since_possession","passes_between_shots","time_since_shot"
71301,122858,885,419002,24814,877,877,181,0.00197748856412,1170,"shot",1,"evenStrength",5,"failed",1,"D",-1,5,"outsideblocked",29.8714599609375,7.79705810546875,17912,TRUE,0,2.79999999999995,0,2.31999999999994
71301,122858,885,419002,24814,877,877,186,0.04313293163744,1214.64,"shot",1,"evenStrength",5,"successful",2,"D",-1,5,"slot",58.1432495117187,-1.25882339477539,17916,TRUE,4,7.52000000000021,4,7.52000000000021
71301,122858,885,268130,24814,877,877,195,0.002008777116876,1264.16,"shot",1,"evenStrength",5,"failed",2,"D",0,5,"outsideblocked",40.5402984619141,-23.8911762237549,17922,TRUE,2,4.27999999999997,2,4.27999999999997
71301,122858,885,783750,24814,877,877,196,0.014949048545182,1273.12,"shot",1,"evenStrength",5,"failed",2,"F",0,5,"outside",85.8050079345703,23.8882369995117,17922,TRUE,3,13.2399999999998,1,8.95999999999981
71301,122858,885,594561,24814,877,877,197,0.002789351424508,1295.16,"shot",1,"evenStrength",5,"failed",2,"F",0,5,"outsideblocked",51.6050109863281,-29.4235305786133,17922,TRUE,9,35.28,6,22.0400000000002
71301,122858,885,652674,24814,877,877,202,0.003868481541668,1325.28,"shot",1,"evenStrength",5,"successful",2,"D",0,5,"outside",29.9706420898437,9.81285095214844,17926,TRUE,3,2.20000000000005,3,2.20000000000005
71301,122858,885,238874,24814,877,877,204,0.004769177773874,1344.56,"shot",1,"evenStrength",5,"successful",2,"F",0,5,"outside",59.6441802978516,33.9540252685547,17928,TRUE,2,6.72000000000003,2,6.72000000000003
71301,122858,885,238874,24814,877,877,207,0.004764612137946,1361.16,"shot",1,"evenStrength",5,"successful",2,"F",0,5,"outside",49.0824127197266,-28.4106788635254,17930,TRUE,0,3,0,3
71301,122858,885,682233,24814,877,877,208,0.002243196070819,1367.12,"shot",1,"evenStrength",5,"failed",2,"D",0,5,"outsideblocked",31.4794769287109,-18.3518562316895,17930,TRUE,2,8.95999999999981,2,5.95999999999981
71301,122858,885,5038,24814,877,877,217,0.044182687003055,1402.44,"shot",1,"evenStrength",5,"successful",2,"F",0,5,"slot",70.2138366699219,-18.3588237762451,17936,TRUE,2,7.12000000000012,2,7.12000000000012
71301,122858,885,268130,24814,877,877,218,0.080240968162379,1403.88,"shot",1,"evenStrength",5,"successful",2,"D",0,5,"slot",71.2197113037109,-6.28823471069336,17936,TRUE,2,8.56000000000017,0,1.44000000000005
71301,24814,877,727892,122858,885,885,223,0.07664546223782,1438.28,"shot",0,"evenStrength",5,"successful",2,"F",-1,5,"slot",64.0714645385742,-5.27941131591797,17941,TRUE,5,8.72000000000003,5,8.72000000000003
71301,24814,877,834804,122858,885,885,225,0.002876973375563,1459.36,"shot",0,"evenStrength",5,"failed",2,"F",-1,5,"outsideblocked",38.9244041442871,11.8205871582031,17941,TRUE,8,29.8,3,21.0799999999999
71301,122858,885,419002,24814,877,877,240,0.001873318639944,1563.72,"shot",1,"evenStrength",5,"failed",2,"D",1,5,"outside",35.5108947753906,-38.4764709472656,17950,TRUE,4,9.36000000000013,4,9.36000000000013
71301,122858,885,904002,24814,877,877,244,0.001818618413648,1596.24,"shot",1,"evenStrength",5,"failed",2,"F",1,5,"outsideblocked",44.0608978271484,-30.4294128417969,17952,TRUE,4,15.52,4,15.52
71301,122858,885,682233,24814,877,877,245,0.00098159913691,1600.8,"shot",1,"evenStrength",5,"failed",2,"D",1,5,"outsideblocked",34.5050048828125,39.4794082641602,17952,TRUE,4,20.0799999999999,0,4.55999999999995
71301,122858,885,682233,24814,877,877,246,0.002000492652508,1603.92,"shot",1,"evenStrength",5,"failed",2,"D",1,5,"outsideblocked",34.5050048828125,37.970588684082,17952,TRUE,5,23.2,1,3.12000000000012
71301,24814,877,307447,122858,885,885,256,0.012017302217663,1666.28,"shot",0,"evenStrength",5,"failed",2,"F",-1,5,"slot",58.5391082763672,-18.8588218688965,17959,TRUE,1,7.31999999999994,1,7.31999999999994
71301,24814,877,666826,122858,885,885,262,0.002353080205502,1696.52,"shot",0,"evenStrength",5,"failed",2,"D",-1,5,"outsideblocked",28.3626403808594,37.470588684082,17961,TRUE,0,0.0399999999999636,0,0.0399999999999636
71301,24814,877,727892,122858,885,885,263,0.26929275145813,1698.88,"shot",0,"evenStrength",5,"successful",2,"F",-1,5,"slot",76.1420516967773,-12.3205871582031,17961,TRUE,1,2.40000000000009,1,2.36000000000013
71301,122858,885,268130,24814,877,877,269,0.052854540395882,1750.44,"shot",1,"evenStrength",5,"failed",2,"D",0,5,"slotblocked",69.7108917236328,-15.3411769866943,17964,TRUE,4,12.0800000000002,4,12.0800000000002
71301,24814,877,39309,122858,885,885,277,0.020636801218392,1780.32,"shot",0,"evenStrength",5,"failed",2,"F",0,5,"slotblocked",61.0538139343262,-15.3382339477539,17967,TRUE,1,3.11999999999989,1,3.11999999999989
71301,122858,885,106834,24814,877,877,281,0.001888140718925,1804,"shot",1,"evenStrength",5,"failed",2,"D",0,5,"outsideblocked",39.534423828125,30.9294128417969,17970,TRUE,3,8.59999999999991,3,8.59999999999991
71301,24814,877,799343,122858,885,885,285,0.028874486972704,1830.2,"shot",0,"evenStrength",5,"successful",2,"D",0,5,"slot",54.012638092041,6.79117584228516,17973,TRUE,1,5.40000000000009,1,5.40000000000009
71301,24814,877,174306,122858,885,885,287,0.002220322049472,1845.48,"shot",0,"evenStrength",5,"failed",2,"D",0,5,"outsideblocked",57.0302848815918,-39.9823532104492,17975,TRUE,1,5.72000000000003,1,5.72000000000003
71301,24814,877,700879,122858,885,885,294,0.064375021479994,1879.52,"shot",0,"evenStrength",5,"failed",2,"F",0,5,"slot",69.6038131713867,10.8147048950195,17981,TRUE,1,7.03999999999996,1,7.03999999999996
71301,24814,877,39309,122858,885,885,295,0.056028771911084,1881.64,"shot",0,"evenStrength",5,"successful",2,"F",0,5,"outside",78.6567535400391,-14.8352928161621,17981,TRUE,1,9.16000000000008,0,2.12000000000012
71301,24814,877,700879,122858,885,885,296,0.061245946544134,1882.76,"shot",0,"evenStrength",5,"successful",2,"F",0,5,"outside",92.2361679077148,-6.78823471069336,17981,TRUE,1,10.28,0,1.11999999999989
71301,24814,877,71819,122858,885,885,297,0.079534768146288,1884.88,"shot",0,"evenStrength",5,"successful",2,"D",0,5,"slot",82.1773452758789,-6.78823471069336,17981,TRUE,1,12.4000000000001,0,2.12000000000012
71301,122858,885,238874,24814,877,877,309,0.023125721554036,1968.36,"shot",1,"evenStrength",5,"failed",2,"F",0,5,"slotblocked",54.6226501464844,4.27352905273438,17988,TRUE,6,28.5599999999999,6,28.5599999999999
71301,122858,885,904002,24814,877,877,310,0.04845858685774,1986.64,"shot",1,"evenStrength",5,"failed",2,"F",0,5,"slotblocked",65.6873626708984,5.78235244750977,17988,TRUE,15,46.8400000000001,9,18.2800000000002
71301,24814,877,597619,122858,885,885,317,0.059536014446714,2030.84,"shot",0,"evenStrength",5,"successful",2,"D",0,5,"slot",61.0538139343262,11.3176460266113,17991,TRUE,3,7.87999999999988,3,7.87999999999988
71301,122858,885,419002,24814,877,877,323,0.003308842559482,2055.88,"shot",1,"evenStrength",5,"failed",2,"D",0,5,"outside",51.0941772460938,-26.5665512084961,17996,TRUE,0,1.2800000000002,0,1.2800000000002
71301,122858,885,763832,24814,877,877,330,0.005100412155112,2112.2,"shot",1,"evenStrength",5,"successful",2,"F",0,5,"outside",72.2256011962891,-36.9676475524902,17998,TRUE,9,26.7199999999998,9,26.7199999999998
71301,122858,885,594561,24814,877,877,331,0.016736245965231,2117.36,"shot",1,"evenStrength",5,"failed",2,"F",0,5,"slot",64.6814727783203,18.3558807373047,17998,TRUE,9,31.8800000000001,0,5.16000000000031
71301,122858,885,594561,24814,877,877,339,0.148757595712003,2178.8,"shot",1,"powerPlay",4,"successful",2,"F",0,5,"slot",58.1432495117187,22.8823547363281,18002,TRUE,12,39.96,12,39.96
71301,122858,885,783750,24814,877,877,341,0.434596587632239,2194.28,"shot",1,"evenStrength",5,"successful",2,"F",1,5,"slot",77.7579498291016,-2.26470565795898,18004,TRUE,3,6.32000000000016,3,6.32000000000016
71301,24814,877,313096,553243,885,885,352,0.017391282348604,2267.52,"shot",0,"evenStrength",5,"successful",2,"D",-2,5,"slot",58.0361671447754,-20.8705902099609,18013,TRUE,1,5.15999999999985,1,5.15999999999985
71301,24814,877,597619,553243,885,885,362,0.031283459249647,2323.2,"shot",0,"evenStrength",5,"successful",2,"D",-2,5,"outside",33.8949890136719,1.76176452636719,18021,TRUE,4,10.3599999999997,4,10.3599999999997
71301,553243,885,268130,24814,877,877,379,0.003859773669159,2439.48,"shot",1,"evenStrength",5,"successful",3,"D",2,5,"outside",49.9891090393066,-27.9117660522461,18034,TRUE,2,8.76000000000022,2,8.76000000000022
71301,24814,877,710249,553243,885,885,381,0.095501274215413,2455.8,"shot",0,"evenStrength",5,"successful",3,"F",-2,5,"slot",72.7285461425781,14.3323516845703,18035,TRUE,6,14.3200000000002,6,14.3200000000002
71301,24814,877,71819,553243,885,885,382,0.003527588814989,2469.52,"shot",0,"evenStrength",5,"successful",3,"D",-2,5,"outside",68.7050018310547,-39.985294342041,18035,TRUE,8,28.04,2,13.7199999999998
71301,24814,877,307447,553243,885,885,383,0.649762855865833,2470.76,"shot",0,"evenStrength",5,"successful",3,"F",-2,5,"slot",86.3079528808594,2.76470565795898,18035,TRUE,8,29.2800000000002,0,1.24000000000024
71301,24814,877,834804,NA,885,885,385,0.026735635335074,2489.88,"shot",0,"evenStrength",5,"successful",3,"F",-2,6,"outside",68.7050018310547,28.4147033691406,18035,TRUE,13,48.4000000000001,5,19.1199999999999
71301,24814,877,727892,553243,885,885,391,0.031528211614274,2545.16,"shot",0,"powerPlay",4,"failed",3,"F",-2,5,"outside",74.7403106689453,17.8529396057129,18037,TRUE,4,14.1599999999999,4,14.1599999999999
71301,24814,877,597619,553243,885,885,392,0.00444485431571,2558.52,"shot",0,"powerPlay",4,"failed",3,"D",-2,5,"outsideblocked",39.0314788818359,-10.8147048950195,18037,TRUE,7,27.52,3,13.3600000000001
71301,24814,877,597619,553243,885,885,394,0.003403916508139,2570.16,"shot",0,"powerPlay",4,"successful",3,"D",-2,5,"outside",33.4991302490234,-11.8205871582031,18037,TRUE,11,39.1599999999999,4,11.6399999999999
71301,24814,877,458397,553243,885,885,395,0.471113380929358,2589.28,"shot",0,"powerPlay",4,"successful",3,"F",-2,5,"slot",77.2550048828125,-2.76764678955078,18037,TRUE,20,58.2800000000002,9,19.1200000000003
71301,24814,877,666826,553243,885,885,398,0.002318287950529,2609.6,"shot",0,"evenStrength",5,"successful",3,"D",-1,5,"outside",16.3991241455078,23.8882369995117,18039,TRUE,1,3.11999999999989,1,3.11999999999989
71301,24814,877,597619,553243,885,885,400,0.003513640367685,2622.72,"shot",0,"evenStrength",5,"successful",3,"D",-1,5,"outside",42.5520629882813,-21.3764705657959,18041,TRUE,1,4.27999999999975,1,4.27999999999975
71301,24814,877,71819,553243,885,885,401,0.002492389086702,2637.04,"shot",0,"evenStrength",5,"successful",3,"D",-1,5,"outside",31.4873657226562,14.3323516845703,18041,TRUE,5,18.5999999999999,4,14.3200000000002
71301,24814,877,666826,553243,885,885,410,0.002210569145059,2703.4,"shot",0,"evenStrength",5,"failed",3,"D",-1,5,"outsideblocked",36.0138397216797,21.8764724731445,18047,TRUE,2,3.88000000000011,2,3.88000000000011
71301,24814,877,71819,553243,885,885,416,0.001738232390503,2744.52,"shot",0,"evenStrength",5,"successful",3,"D",-1,5,"outside",37.0197143554687,-39.985294342041,18051,TRUE,3,16.5999999999999,3,16.5999999999999
71301,24814,877,39309,553243,885,885,420,0.058135224364592,2757.2,"shot",0,"evenStrength",5,"successful",3,"F",-1,5,"slot",78.2608947753906,3.77058792114258,18053,TRUE,1,3.63999999999987,1,3.63999999999987
71301,24814,877,597619,553243,885,885,423,0.005627358755515,2771.88,"shot",0,"powerPlay",4,"failed",3,"D",-1,5,"outsideblocked",46.5755920410156,21.8764724731445,18055,TRUE,2,2.80000000000018,2,2.80000000000018
71301,553243,885,419002,24814,877,877,433,0.00297043331243,2877.72,"shot",1,"shortHanded",5,"successful",3,"D",1,4,"outside",-64.6814727783203,-37.467643737793,18064,TRUE,0,2.23999999999978,0,2.23999999999978
71301,24814,877,597619,553243,885,885,438,0.002679702757624,2961.04,"shot",0,"powerPlay",4,"failed",3,"D",-1,5,"outsideblocked",45.5697174072266,30.9294128417969,18069,TRUE,6,21.3600000000001,6,21.3600000000001
71301,24814,877,834804,553243,885,885,444,0.071480998890255,3006.36,"shot",0,"powerPlay",4,"successful",3,"F",-1,5,"outside",41.0432434082031,9.30294036865234,18069,TRUE,17,66.6800000000003,11,45.3200000000002
71301,553243,885,594561,24814,877,877,466,0.083395651925405,3138.64,"shot",1,"evenStrength",5,"failed",3,"F",1,5,"slot",65.5802841186523,-5.27941131591797,18084,TRUE,1,2.40000000000009,1,2.40000000000009
71301,24814,877,383829,553243,885,885,471,0.060834060258715,3172.32,"shot",0,"evenStrength",5,"successful",3,"F",-1,5,"slot",64.1785430908203,-11.3176460266113,18087,TRUE,4,13.52,4,13.52
71301,24814,877,799343,553243,885,885,476,0.002427387500173,3201.84,"shot",0,"evenStrength",5,"failed",3,"D",-1,5,"outsideblocked",46.0726623535156,-36.4647064208984,18091,TRUE,1,2.76000000000022,1,2.76000000000022
71301,24814,877,879732,553243,885,885,480,0.030347845654522,3229.12,"shot",0,"evenStrength",5,"successful",3,"D",-1,5,"outside",30.9844207763672,-31.9382362365723,18095,TRUE,2,7.27999999999975,2,7.27999999999975
71301,553243,885,652674,24814,877,877,485,0.005693435138337,3267.24,"shot",1,"evenStrength",5,"successful",3,"D",1,5,"outside",33.3999404907227,22.3753852844238,18100,TRUE,1,6.31999999999971,1,6.31999999999971
71301,24814,877,71819,553243,885,885,486,0.005691484931164,3277.48,"shot",0,"evenStrength",5,"failed",3,"D",-1,5,"outsideblocked",41.0432434082031,12.3205871582031,18101,TRUE,2,7.51999999999998,2,7.51999999999998
71301,24814,877,520892,553243,885,885,491,0.098891693140327,3298.12,"shot",0,"evenStrength",5,"failed",3,"F",-1,5,"slotblocked",66.6932373046875,0.25,18105,TRUE,3,6.67999999999984,3,6.67999999999984
71301,24814,877,458397,553243,885,885,495,0.038440485491285,3321.04,"shot",0,"evenStrength",5,"failed",3,"F",-1,5,"slotblocked",69.7108917236328,17.3499984741211,18109,TRUE,0,1.03999999999996,0,1.03999999999996
71301,24814,877,799343,553243,885,885,496,0.005996800155838,3327.12,"shot",0,"evenStrength",5,"failed",3,"D",-1,5,"outsideblocked",49.0903015136719,27.408821105957,18109,TRUE,2,7.11999999999989,2,6.07999999999993
71301,553243,885,419002,24814,877,877,507,0.017777278389662,3408.76,"shot",1,"evenStrength",4,"successful",3,"D",1,4,"slot",55.0185203552246,8.80294036865234,18116,TRUE,5,11.6000000000004,5,11.6000000000004
71301,553243,885,682233,24814,877,877,513,0.065753427561005,3494.64,"shot",1,"powerPlay",4,"successful",3,"D",1,5,"outside",69.1008758544922,-33.4441146850586,18120,TRUE,3,18.3599999999997,3,18.3599999999997
71301,24814,877,727892,553243,885,885,518,0.00959691421595,3527.8,"shot",0,"evenStrength",5,"successful",3,"F",-1,5,"outside",69.2079467773438,31.9352951049805,18123,TRUE,3,7.88000000000011,3,7.88000000000011
71301,24814,877,727892,553243,885,885,522,0.004597044831129,3547.88,"shot",0,"evenStrength",5,"failed",3,"F",-1,5,"outsideblocked",66.1903076171875,33.9470596313477,18123,TRUE,8,27.96,5,20.0799999999999
71301,24814,877,383829,NA,885,885,531,0.020737955644206,3593.48,"shot",0,"evenStrength",5,"successful",3,"F",-1,6,"outside",87.3138275146484,-7.29411697387695,18127,TRUE,1,6.55999999999995,1,6.55999999999995
71301,24814,877,383829,NA,885,885,532,0.230327423035912,3594.04,"shot",0,"evenStrength",5,"successful",3,"F",-1,6,"slot",83.2902984619141,-7.29411697387695,18127,TRUE,1,7.11999999999989,0,0.559999999999945
71301,24814,877,727892,NA,885,885,533,0.005630214863953,3599.08,"shot",0,"evenStrength",5,"failed",3,"F",-1,6,"outside",67.6991271972656,-32.9441184997559,18127,TRUE,1,12.1599999999999,0,5.03999999999996
75985,578487,628,856671,464287,726,726,13,0.001617957567169,67.333336,"shot",0,"evenStrength",5,"failed",1,"D",0,5,"outsideblocked",39.9823455810547,-35.9617652893066,18136,TRUE,1,2.60000600000001,1,2.60000600000001
75985,578487,628,917054,464287,726,726,26,0.004435008956254,153.2,"shot",0,"evenStrength",5,"failed",1,"F",0,5,"outsideblocked",49.0903015136719,-17.8558826446533,18142,TRUE,3,7.96665999999999,3,7.96665999999999
75985,578487,628,335400,464287,726,726,27,0.023881817547194,155.93333,"shot",0,"evenStrength",5,"successful",1,"F",0,5,"outside",80.7756042480469,-20.8735294342041,18142,TRUE,3,10.69999,0,2.73333000000002
75985,578487,628,903094,464287,726,726,37,0.002233033236809,220.9,"shot",0,"evenStrength",5,"successful",1,"D",0,5,"outside",56.6344146728516,-39.4823532104492,18146,TRUE,5,17.46667,5,17.46667
75985,464287,726,580421,578487,628,628,40,0.009728128750394,242.33333,"shot",1,"evenStrength",5,"successful",1,"F",0,5,"outside",61.0538139343262,27.4117641448975,18149,TRUE,0,2.19999999999999,0,2.19999999999999
75985,464287,726,156109,578487,628,628,41,0.010549675359092,249.3,"shot",1,"evenStrength",5,"failed",1,"F",0,5,"outside",49.9891090393066,12.3235282897949,18149,TRUE,3,9.16667000000001,3,6.96667000000002
75985,464287,726,782664,578487,628,628,42,0.10478135781307,251,"shot",1,"evenStrength",5,"successful",1,"F",0,5,"outside",86.2008743286133,-8.79999923706055,18149,TRUE,3,10.86667,0,1.69999999999999
75985,578487,628,483934,464287,726,726,44,0.039393811488305,268.23334,"shot",0,"powerPlay",4,"successful",1,"D",0,5,"outside",34.9529418945312,-17.3529415130615,18150,TRUE,2,16.30001,2,16.30001
75985,578487,628,484249,464287,726,726,46,0.097565046148111,295.26666,"shot",0,"powerPlay",4,"successful",1,"D",0,5,"slot",70.1588287353516,-13.3294124603271,18152,TRUE,7,20.43332,7,20.43332
75985,578487,628,483934,464287,726,726,47,0.003808952059977,305.23334,"shot",0,"powerPlay",4,"failed",1,"D",0,5,"outsideblocked",43.5579528808594,-0.252941131591797,18152,TRUE,8,30.4,1,9.96668
75985,578487,628,274549,464287,726,726,64,0.00360128000879,434.33334,"shot",0,"evenStrength",5,"successful",1,"D",0,5,"outside",32.438232421875,-13.3294124603271,18164,TRUE,2,2.70001000000002,2,2.70001000000002
75985,464287,726,122427,578487,628,628,72,0.017017651658315,488.8,"shot",1,"evenStrength",5,"failed",1,"D",0,5,"outside",49.9891090393066,3.27058792114258,18169,TRUE,4,11.66667,4,11.66667
75985,464287,726,957949,578487,628,628,77,0.033608123429242,535.1667,"shot",1,"evenStrength",5,"successful",1,"F",0,5,"slot",72.118522644043,16.8500003814697,18171,TRUE,7,22.43336,7,22.43336
75985,464287,726,156109,578487,628,628,83,0.012100882526205,597.1,"shot",1,"powerPlay",4,"failed",1,"F",0,5,"outsideblocked",52.0087623596191,7.84597396850586,18173,TRUE,14,51.16665,14,51.16665
75985,464287,726,304943,578487,628,628,85,0.072068128535231,610.4667,"shot",1,"powerPlay",4,"successful",1,"F",0,5,"slot",69.6038131713867,2.26470565795898,18173,TRUE,20,64.5333499999999,6,13.3666999999999
75985,464287,726,367178,578487,628,628,92,0.025014177917197,655.93335,"shot",1,"powerPlay",4,"failed",1,"D",0,5,"slotblocked",60.0479316711426,12.8264694213867,18177,TRUE,6,11.9666500000001,6,11.9666500000001
75985,464287,726,304943,578487,628,628,96,0.002099277683311,674.93335,"shot",1,"evenStrength",5,"successful",1,"F",0,5,"outside",13.77734375,-40.9882354736328,18181,TRUE,1,3.53335000000004,1,3.53335000000004
75985,464287,726,122427,578487,628,628,98,0.002157327958812,685,"shot",1,"evenStrength",5,"failed",1,"D",0,5,"outsideblocked",35.9067535400391,-19.8647079467773,18183,TRUE,2,4.60000000000002,2,4.60000000000002
75985,464287,726,223971,578487,628,628,101,0.00233046750721,715.73334,"shot",1,"evenStrength",5,"failed",1,"F",0,5,"outside",44.9596977233887,-38.4735260009766,18185,TRUE,5,10.06664,5,10.06664
75985,464287,726,766882,578487,628,628,135,0.024630349170834,928,"shot",1,"evenStrength",5,"successful",1,"D",0,5,"outside",66.0911178588867,-26.8569641113281,18213,TRUE,1,3.5,1,3.5
75985,578487,628,903094,464287,726,726,141,0.002566544427856,948.73334,"shot",0,"evenStrength",5,"failed",1,"D",0,5,"outside",28.4697113037109,26.4029388427734,18216,TRUE,2,8.83334000000002,2,8.83334000000002
75985,578487,628,274549,464287,726,726,142,0.002500890821629,954.2,"shot",0,"evenStrength",5,"failed",1,"D",0,5,"outsideblocked",28.4697113037109,-34.955883026123,18216,TRUE,3,14.3000000000001,1,5.46666000000005
75985,578487,628,621471,464287,726,726,146,0.001895324706639,1001.5333,"shot",0,"evenStrength",5,"successful",1,"F",0,5,"outside",7.79412078857422,8.29705810546875,18218,TRUE,0,3.66666000000009,0,3.66666000000009
75985,578487,628,484249,464287,726,726,147,0.01964184777106,1021.13336,"shot",0,"evenStrength",5,"successful",1,"D",0,5,"outside",59.6520690917969,33.9470596313477,18218,TRUE,3,23.2667200000001,3,19.60006
75985,578487,628,789837,464287,726,726,148,0.001707828467585,1024.7667,"shot",0,"evenStrength",5,"failed",1,"D",0,5,"outside",31.9903106689453,-37.9735298156738,18218,TRUE,3,26.9000599999999,0,3.63333999999986
75985,578487,628,917054,464287,726,726,154,0.002615408522657,1059.1,"shot",0,"evenStrength",5,"successful",1,"F",0,5,"outside",38.0256042480469,18.3558807373047,18222,TRUE,0,2.39999999999986,0,2.39999999999986
75985,464287,726,562400,578487,628,628,156,0.003628857185554,1079.4667,"shot",1,"evenStrength",5,"failed",1,"D",0,5,"outsideblocked",44.4567565917969,33.4470596313477,18223,TRUE,4,13.9666999999999,4,13.9666999999999
75985,578487,628,789837,464287,726,726,167,0.002133752844458,1145.3667,"shot",0,"evenStrength",5,"failed",1,"D",0,5,"outside",30.4264678955078,-30.93235206604,18230,TRUE,3,6.36670000000004,3,6.36670000000004
75985,578487,628,728200,464287,726,726,171,0.002389642806255,1174.8667,"shot",0,"evenStrength",5,"failed",1,"F",0,5,"outsideblocked",59.1412353515625,38.4804992675781,18232,TRUE,4,15.9334000000001,4,15.9334000000001
75985,578487,628,274549,464287,726,726,174,0.001986057450311,1189.0333,"shot",0,"evenStrength",5,"failed",1,"D",0,5,"outsideblocked",46.5755920410156,-31.4352931976318,18234,TRUE,2,5.46659999999997,2,5.46659999999997
75985,464287,726,580421,578487,628,628,187,0.003469589798762,1247.0667,"shot",1,"evenStrength",5,"successful",2,"F",0,5,"outside",52.1000518798828,-35.507740020752,18241,TRUE,4,10.3667,4,10.3667
75985,578487,628,903094,464287,726,726,195,0.003442106082688,1280.4667,"shot",0,"evenStrength",5,"failed",2,"D",0,5,"outsideblocked",43.5058822631836,-26.4029388427734,18246,TRUE,1,1.83339999999998,1,1.83339999999998
75985,464287,726,562400,578487,628,628,205,0.03028142833809,1344.4667,"shot",1,"evenStrength",5,"successful",2,"D",0,5,"outside",36.5167694091797,30.4264678955078,18251,TRUE,5,22.3667,5,22.3667
75985,464287,726,40622,578487,628,628,206,0.065619469295322,1349.6333,"shot",1,"evenStrength",5,"failed",2,"F",0,5,"slot",70.7167663574219,1.75882339477539,18251,TRUE,7,27.5333000000001,2,5.16660000000002
75985,464287,726,782664,578487,628,628,214,0.2125159972029,1414.8334,"shot",1,"evenStrength",5,"failed",2,"F",0,5,"slot",83.2824096679687,-3.31950378417969,18257,TRUE,1,2.40010000000007,1,2.40010000000007
75985,464287,726,496519,578487,628,628,217,0.002891129629494,1436.7,"shot",1,"evenStrength",5,"failed",2,"D",0,5,"outside",33.9941711425781,12.271671295166,18259,TRUE,5,13.5,5,13.5
75985,578487,628,274549,464287,726,726,231,0.002242265797142,1516.4333,"shot",0,"evenStrength",5,"failed",2,"D",0,5,"outsideblocked",32.3861694335937,4.27647018432617,18268,TRUE,1,2.16660000000002,1,2.16660000000002
75985,578487,628,771887,464287,726,726,236,0.028681631964366,1537.5,"shot",0,"evenStrength",5,"failed",2,"F",0,5,"slotblocked",63.5685195922852,18.3588237762451,18272,TRUE,3,7.09999999999991,3,7.09999999999991
75985,578487,628,335400,464287,726,726,242,0.003359622468245,1567.0333,"shot",0,"evenStrength",5,"failed",2,"F",0,5,"outside",50.4920501708984,-27.9117660522461,18276,TRUE,4,5.76660000000015,4,5.76660000000015
75985,464287,726,40622,578487,628,628,250,0.008867537821934,1598.1666,"shot",1,"evenStrength",5,"successful",2,"F",0,5,"slot",56.1235809326172,21.3804931640625,18281,TRUE,1,6.96659999999997,1,6.96659999999997
75985,578487,628,335509,464287,726,726,264,0.029939856665557,1682.9333,"shot",0,"evenStrength",5,"successful",2,"F",0,5,"outside",77.1479339599609,-16.8470573425293,18286,TRUE,5,26.7666999999999,5,26.7666999999999
75985,578487,628,335509,464287,726,726,266,0.003833236462385,1694.8334,"shot",0,"evenStrength",5,"failed",2,"F",0,5,"outsideblocked",41.9420509338379,-20.3676452636719,18288,TRUE,3,3.10009999999988,3,3.10009999999988
75985,578487,628,825511,464287,726,726,267,0.013858107871913,1696.5667,"shot",0,"evenStrength",5,"failed",2,"F",0,5,"outsideblocked",74.1302871704102,-30.4264678955078,18288,TRUE,3,4.83339999999998,0,1.7333000000001
75985,578487,628,856671,464287,726,726,268,0.001986355451761,1699.2,"shot",0,"evenStrength",5,"failed",2,"D",0,5,"outsideblocked",60.0479316711426,-39.4794082641602,18288,TRUE,3,7.46669999999995,0,2.63329999999996
75985,464287,726,40622,578487,628,628,283,0.005935547812302,1816.3334,"shot",1,"evenStrength",5,"successful",2,"F",0,5,"outside",60.1550140380859,29.9235305786133,18299,TRUE,9,18.8334,9,18.8334
75985,464287,726,766882,578487,628,628,294,0.029842978851217,1863.5667,"shot",1,"evenStrength",5,"successful",2,"D",0,5,"outside",49.5932464599609,-32.9441184997559,18305,TRUE,1,2.2333000000001,1,2.2333000000001
75985,464287,726,825454,578487,628,628,297,0.028220227404392,1896.4333,"shot",1,"evenStrength",5,"successful",2,"D",0,5,"outside",31.9903106689453,19.8647079467773,18307,TRUE,7,21.4332999999999,7,21.4332999999999
75985,464287,726,825454,578487,628,628,301,0.002125551602379,1915.7333,"shot",1,"evenStrength",5,"failed",2,"D",0,5,"outside",34.5050048828125,30.9294128417969,18311,TRUE,2,3.60000000000014,2,3.60000000000014
75985,578487,628,335509,464287,726,726,305,0.00283419439489,1932.5333,"shot",0,"evenStrength",5,"successful",2,"F",0,5,"outside",56.52734375,-39.4794082641602,18314,TRUE,3,6.83330000000001,3,6.83330000000001
75985,578487,628,856671,464287,726,726,314,0.002438064173451,1977.9333,"shot",0,"evenStrength",5,"failed",2,"D",0,5,"outsideblocked",47.9773445129395,-38.4735260009766,18320,TRUE,2,1.73329999999987,2,1.73329999999987
75985,578487,628,856671,464287,726,726,317,0.002112373773065,1996.6666,"shot",0,"evenStrength",5,"failed",2,"D",0,5,"outside",49.0382347106934,-38.9764709472656,18322,TRUE,5,9.66660000000002,5,9.66660000000002
