"gameid","teaminpossession","possession_id","eventname","outcome","pass_count","passes_between_shots","time_since_possession","time_since_shot"
88291,686,29039,"shot","failed",2,2,3.36000000000001,3.36000000000001
88291,855,29040,"shot","successful",4,4,17.16,17.16
88291,686,29051,"shot","failed",3,3,5.36000000000001,5.36000000000001
88291,686,29051,"shot","failed",3,0,6.84000000000003,1.48000000000002
88291,855,29062,"shot","successful",4,4,11.0799999999999,11.0799999999999
88291,686,29063,"shot","successful",2,2,7.79999999999995,7.79999999999995
88291,855,29070,"shot","failed",3,3,5.80000000000018,5.80000000000018
88291,686,29087,"shot","failed",3,3,14.7199999999998,14.7199999999998
88291,855,29088,"shot","failed",0,0,3.91999999999985,3.91999999999985
88291,855,29094,"shot","failed",0,0,4.56000000000017,4.56000000000017
88291,686,29107,"shot","successful",1,1,4.91999999999985,4.91999999999985
88291,855,29118,"shot","successful",4,4,14.6399999999999,14.6399999999999
88291,855,29118,"shot","failed",11,7,38.8399999999999,24.2
88291,855,29120,"shot","failed",2,2,2.92000000000007,2.92000000000007
88291,855,29120,"shot","successful",9,7,19.48,16.5599999999999
88291,686,29123,"shot","failed",2,2,3.6400000000001,3.6400000000001
88291,855,29130,"shot","successful",4,4,7.67999999999984,7.67999999999984
88291,686,29133,"shot","failed",2,2,3.67999999999984,3.67999999999984
88291,855,29134,"shot","successful",5,5,33.3599999999999,33.3599999999999
88291,855,29142,"shot","successful",0,0,4.24000000000001,4.24000000000001
88291,686,29143,"shot","successful",5,5,15.9200000000001,15.9200000000001
88291,855,29156,"shot","failed",1,1,1.80000000000018,1.80000000000018
88291,855,29158,"shot","successful",1,1,0.680000000000064,0.680000000000064
88291,855,29170,"shot","successful",3,3,13.6399999999999,13.6399999999999
88291,686,29177,"shot","failed",1,1,10.2800000000002,10.2800000000002
88291,686,29179,"shot","failed",1,1,3.84000000000015,3.84000000000015
88291,686,29181,"shot","failed",2,2,3.87999999999965,3.87999999999965
88291,686,29183,"shot","successful",1,1,4.32000000000016,4.32000000000016
88291,855,29184,"shot","successful",1,1,1.92000000000007,1.92000000000007
88291,855,29194,"shot","successful",1,1,3.80000000000018,3.80000000000018
88291,686,29199,"shot","successful",2,2,8.59999999999991,8.59999999999991
88291,855,29202,"shot","failed",0,0,0.359999999999673,0.359999999999673
88291,855,29212,"shot","successful",4,4,14.8400000000001,14.8400000000001
88291,855,29214,"shot","failed",1,1,3.32000000000016,3.32000000000016
88291,855,29216,"shot","failed",2,2,4.20000000000027,4.20000000000027
88291,686,29219,"shot","successful",0,0,8.84000000000015,8.84000000000015
88291,686,29219,"shot","successful",0,0,10.8400000000001,2
88291,686,29221,"shot","successful",3,3,12.7199999999998,12.7199999999998
88291,686,29229,"shot","successful",0,0,1.96000000000004,1.96000000000004
88291,855,29232,"shot","failed",1,1,1.96000000000004,1.96000000000004
88291,855,29236,"shot","successful",2,2,9,9
88291,686,29237,"shot","failed",10,10,35.8000000000002,35.8000000000002
88291,855,29240,"shot","successful",3,3,15,15
88291,686,29241,"shot","successful",3,3,10.2800000000002,10.2800000000002
88291,855,29242,"shot","successful",0,0,7.27999999999975,7.27999999999975
88291,686,29247,"shot","failed",1,1,9.84000000000015,9.84000000000015
88291,855,29250,"shot","failed",0,0,6.55999999999995,6.55999999999995
88291,855,29250,"shot","failed",6,6,27.8399999999997,21.2799999999997
88291,686,29251,"shot","failed",2,2,16.3999999999996,16.3999999999996
88291,686,29251,"shot","successful",7,5,33,16.6000000000004
88291,686,29253,"shot","failed",3,3,6.07999999999993,6.07999999999993
88291,686,29259,"shot","successful",6,6,23.6800000000003,23.6800000000003
88291,855,29262,"shot","successful",5,5,12.48,12.48
88291,855,29262,"shot","failed",17,12,47.04,34.5599999999999
88291,686,29263,"shot","successful",2,2,7.03999999999996,7.03999999999996
88291,855,29264,"shot","successful",7,7,17.96,17.96
88291,855,29266,"shot","successful",10,10,26.6799999999998,26.6799999999998
88291,855,29266,"shot","failed",10,0,28.7600000000002,2.08000000000038
88291,855,29278,"shot","failed",1,1,1.51999999999998,1.51999999999998
88291,855,29282,"shot","successful",4,4,22.48,22.48
88291,855,29286,"shot","failed",9,9,34.5599999999999,34.5599999999999
88291,855,29288,"shot","failed",1,1,2.15999999999985,2.15999999999985
88291,686,29295,"shot","successful",13,13,35.1600000000003,35.1600000000003
88291,686,29295,"shot","successful",15,2,40.52,5.35999999999967
88291,855,29302,"shot","successful",1,1,1.31999999999971,1.31999999999971
64669,726,29311,"shot","successful",2,2,2.60000000000001,2.60000000000001
64669,726,29321,"shot","successful",0,0,1.48000000000002,1.48000000000002
64669,726,29325,"shot","successful",2,2,12,12
64669,634,29330,"shot","failed",5,5,11.6,11.6
64669,726,29331,"shot","successful",7,7,23.4,23.4
64669,726,29341,"shot","failed",8,8,21.52,21.52
64669,726,29341,"shot","successful",10,2,36.8,15.28
64669,726,29343,"shot","successful",2,2,4.88,4.88
64669,726,29343,"shot","successful",2,0,6.19999999999999,1.31999999999999
64669,726,29347,"shot","failed",5,5,12.4,12.4
64669,726,29349,"shot","successful",5,5,12.6400000000001,12.6400000000001
64669,726,29355,"shot","failed",4,4,15.4399999999999,15.4399999999999
64669,726,29355,"shot","failed",4,0,17.6799999999999,2.24000000000001
64669,726,29355,"shot","successful",5,1,25.52,7.84000000000003
64669,634,29358,"shot","successful",0,0,2.24000000000001,2.24000000000001
64669,726,29359,"shot","successful",2,2,9.44000000000005,9.44000000000005
64669,634,29360,"shot","successful",1,1,4,4
64669,726,29363,"shot","successful",13,13,37.3200000000001,37.3200000000001
64669,634,29378,"shot","successful",0,0,1.88,1.88
64669,634,29380,"shot","failed",0,0,0.240000000000009,0.240000000000009
64669,634,29384,"shot","failed",1,1,2.03999999999996,2.03999999999996
64669,726,29389,"shot","successful",5,5,15.8399999999999,15.8399999999999
64669,726,29395,"shot","successful",2,2,3.07999999999993,3.07999999999993
64669,634,29400,"shot","successful",0,0,2,2
64669,726,29407,"shot","successful",1,1,14.5999999999999,14.5999999999999
64669,634,29410,"shot","successful",0,0,0.960000000000036,0.960000000000036
64669,726,29415,"shot","successful",1,1,4.51999999999998,4.51999999999998
64669,726,29417,"shot","successful",4,4,9.48000000000002,9.48000000000002
64669,726,29417,"shot","successful",10,6,27.8400000000001,18.3600000000001
64669,726,29417,"shot","successful",13,3,40.8400000000001,13
64669,726,29417,"shot","failed",17,4,53.8000000000002,12.96
64669,726,29417,"shot","successful",18,1,55.72,1.91999999999985
64669,726,29421,"shot","successful",1,1,5.79999999999995,5.79999999999995
64669,726,29423,"shot","successful",1,1,2.44000000000005,2.44000000000005
64669,726,29423,"shot","successful",7,6,28.6399999999999,26.1999999999998
64669,726,29423,"shot","failed",10,3,36.76,8.12000000000012
64669,634,29424,"shot","successful",4,4,15.28,15.28
64669,726,29431,"shot","successful",1,1,6.24000000000001,6.24000000000001
64669,726,29433,"shot","failed",0,0,0.040000000000191,0.040000000000191
64669,634,29442,"shot","successful",1,1,3.83999999999992,3.83999999999992
64669,726,29447,"shot","successful",1,1,5.15999999999985,5.15999999999985
64669,726,29457,"shot","failed",3,3,7.15999999999985,7.15999999999985
64669,634,29458,"shot","successful",3,3,7.56000000000017,7.56000000000017
64669,634,29458,"shot","successful",5,2,12.0400000000002,4.48000000000002
64669,726,29459,"shot","successful",9,9,17.1199999999999,17.1199999999999
64669,634,29460,"shot","successful",2,2,4.16000000000008,4.16000000000008
64669,634,29464,"shot","failed",1,1,3.24000000000001,3.24000000000001
64669,634,29464,"shot","successful",4,3,17.6399999999999,14.3999999999999
64669,634,29466,"shot","successful",1,1,1.44000000000005,1.44000000000005
64669,634,29466,"shot","failed",3,2,15.0800000000002,13.6400000000001
64669,634,29468,"shot","successful",1,1,1.3599999999999,1.3599999999999
64669,634,29470,"shot","failed",3,3,5.6400000000001,5.6400000000001
64669,634,29472,"shot","successful",9,9,16.1200000000001,16.1200000000001
64669,634,29476,"shot","successful",8,8,26.48,26.48
64669,634,29476,"shot","successful",9,1,29.76,3.27999999999997
64669,634,29476,"shot","failed",9,0,31.8800000000001,2.12000000000012
64669,634,29476,"shot","successful",12,3,63.6800000000001,31.8
64669,726,29479,"shot","failed",0,0,0.0399999999999636,0.0399999999999636
64669,726,29483,"shot","successful",10,10,33.96,33.96
64669,726,29493,"shot","successful",1,1,1.63999999999987,1.63999999999987
64669,726,29497,"shot","failed",12,12,39.3599999999997,39.3599999999997
64669,634,29502,"shot","failed",4,4,6.55999999999995,6.55999999999995
64669,726,29509,"shot","successful",1,1,4.96000000000004,4.96000000000004
64669,634,29514,"shot","failed",6,6,17.2000000000003,17.2000000000003
64669,634,29514,"shot","failed",7,1,26,8.79999999999973
64669,634,29526,"shot","failed",2,2,10.4399999999996,10.4399999999996
64669,634,29542,"shot","failed",5,5,15.1599999999999,15.1599999999999
64669,726,29545,"shot","successful",0,0,0.5600000000004,0.5600000000004
64669,634,29550,"shot","successful",1,1,2.55999999999995,2.55999999999995
64669,634,29552,"shot","failed",7,7,14.2799999999997,14.2799999999997
64669,726,29555,"shot","successful",1,1,2.24000000000024,2.24000000000024
64669,726,29559,"shot","failed",5,5,8.31999999999971,8.31999999999971
64669,726,29561,"shot","failed",2,2,8.2800000000002,8.2800000000002
64669,726,29561,"shot","successful",18,16,44.7200000000003,36.4400000000001
64669,726,29567,"shot","successful",18,18,81.7199999999998,81.7199999999998
64669,726,29569,"shot","successful",0,0,1,1
64669,726,29569,"shot","successful",5,5,22.7199999999998,21.7199999999998
64669,726,29569,"shot","successful",5,0,24.6399999999999,1.92000000000007
64669,726,29569,"shot","successful",6,1,28.8800000000001,4.24000000000024
64669,726,29575,"shot","successful",1,1,0.680000000000291,0.680000000000291
64669,726,29575,"shot","successful",1,0,2.40000000000009,1.7199999999998
64669,726,29575,"shot","failed",3,2,7.36000000000013,4.96000000000004
64669,634,29580,"shot","failed",1,1,3.03999999999996,3.03999999999996
64669,634,29580,"shot","successful",5,4,20.7199999999998,17.6799999999998
64669,634,29586,"shot","failed",3,3,11.1200000000003,11.1200000000003
64669,634,29588,"shot","successful",0,0,8.2800000000002,8.2800000000002
64669,726,29605,"shot","successful",2,2,12.1999999999998,12.1999999999998
64669,634,29608,"shot","successful",5,5,14.6800000000003,14.6800000000003
64669,634,29610,"shot","failed",2,2,6.7199999999998,6.7199999999998
64669,634,29612,"shot","failed",1,1,1.19999999999982,1.19999999999982
78755,795,29625,"shot","successful",1,1,6.12,6.12
78755,795,29631,"shot","successful",6,6,17.6,17.6
78755,814,29636,"shot","successful",3,3,12.36,12.36
78755,795,29637,"shot","successful",2,2,4.88,4.88
78755,795,29637,"shot","failed",5,3,16.2,11.32
78755,795,29641,"shot","failed",2,2,4.88,4.88
78755,795,29641,"shot","failed",2,0,5.92000000000002,1.04000000000002
78755,795,29645,"shot","failed",1,1,4.91999999999999,4.91999999999999
78755,795,29645,"shot","failed",1,0,7.72,2.80000000000001
78755,795,29651,"shot","failed",1,1,4.16000000000003,4.16000000000003
78755,795,29651,"shot","successful",2,1,8.20000000000005,4.04000000000002
78755,795,29657,"shot","successful",0,0,5.63999999999999,5.63999999999999
78755,795,29657,"shot","successful",2,2,20.48,14.84
78755,795,29657,"shot","failed",4,2,26.68,6.20000000000005
78755,814,29662,"shot","successful",2,2,9.92000000000002,9.92000000000002
78755,814,29670,"shot","successful",1,1,4.36000000000001,4.36000000000001
78755,814,29670,"shot","successful",1,0,8.88,4.51999999999998
78755,814,29670,"shot","failed",5,4,19.96,11.08
78755,814,29670,"shot","successful",7,2,34.28,14.3199999999999
78755,814,29672,"shot","failed",5,5,8.92000000000007,8.92000000000007
78755,795,29679,"shot","failed",2,2,14.3199999999999,14.3199999999999
78755,814,29684,"shot","successful",4,4,21.24,21.24
78755,814,29684,"shot","failed",6,2,27.72,6.48000000000002
78755,795,29685,"shot","failed",2,2,7.75999999999999,7.75999999999999
78755,795,29689,"shot","failed",3,3,6.68000000000006,6.68000000000006
78755,795,29693,"shot","successful",6,6,16.6,16.6
78755,814,29698,"shot","failed",2,2,4.36000000000001,4.36000000000001
78755,814,29700,"shot","successful",3,3,12.24,12.24
78755,814,29708,"shot","failed",1,1,5.56000000000006,5.56000000000006
78755,814,29708,"shot","failed",1,0,8.08000000000004,2.51999999999998
78755,814,29712,"shot","successful",3,3,23.0799999999999,23.0799999999999
78755,814,29712,"shot","failed",5,2,26,2.92000000000007
78755,814,29714,"shot","successful",4,4,11.28,11.28
78755,814,29714,"shot","failed",4,0,13.52,2.24000000000001
78755,814,29720,"shot","failed",2,2,10.6799999999998,10.6799999999998
78755,814,29724,"shot","failed",3,3,17.48,17.48
78755,795,29725,"shot","successful",3,3,8.72000000000003,8.72000000000003
78755,814,29726,"shot","failed",1,1,5.08000000000015,5.08000000000015
78755,795,29733,"shot","failed",2,2,5.84000000000015,5.84000000000015
78755,795,29733,"shot","failed",4,2,15.0800000000002,9.24000000000001
78755,795,29735,"shot","successful",3,3,3.6400000000001,3.6400000000001
78755,814,29740,"shot","successful",6,6,12.24,12.24
78755,795,29743,"shot","failed",3,3,16.3199999999999,16.3199999999999
78755,814,29746,"shot","successful",1,1,13.24,13.24
78755,814,29746,"shot","failed",3,2,20.3199999999999,7.07999999999993
78755,795,29755,"shot","successful",2,2,9.31999999999994,9.31999999999994
78755,795,29757,"shot","successful",1,1,7.16000000000008,7.16000000000008
78755,814,29758,"shot","failed",3,3,12.8800000000001,12.8800000000001
78755,814,29762,"shot","successful",2,2,2.79999999999995,2.79999999999995
78755,814,29764,"shot","successful",1,1,5.55999999999995,5.55999999999995
78755,795,29769,"shot","successful",4,4,10.52,10.52
78755,795,29769,"shot","failed",5,1,14.5999999999999,4.07999999999993
78755,814,29772,"shot","successful",2,2,13.72,13.72
78755,814,29774,"shot","successful",4,4,16.4399999999998,16.4399999999998
78755,814,29774,"shot","failed",7,3,22.76,6.32000000000016
78755,814,29784,"shot","successful",14,14,35.1999999999998,35.1999999999998
78755,814,29786,"shot","successful",8,8,26.6800000000001,26.6800000000001
78755,814,29788,"shot","failed",2,2,5.75999999999999,5.75999999999999
78755,814,29788,"shot","successful",6,4,19.4399999999998,13.6799999999998
78755,814,29788,"shot","failed",10,4,32.9599999999998,13.52
78755,814,29788,"shot","successful",14,4,44.1199999999999,11.1600000000001
78755,814,29794,"shot","successful",1,1,4.20000000000005,4.20000000000005
78755,814,29794,"shot","failed",2,1,9.12000000000012,4.92000000000007
78755,814,29794,"shot","successful",4,2,12.52,3.39999999999986
78755,814,29798,"shot","successful",5,5,13.5599999999999,13.5599999999999
78755,814,29798,"shot","successful",5,0,15.24,1.68000000000006
78755,795,29799,"shot","successful",2,2,13.76,13.76
78755,814,29802,"shot","failed",2,2,7.11999999999989,7.11999999999989
78755,814,29802,"shot","failed",2,0,10.8399999999999,3.72000000000003
78755,814,29804,"shot","successful",2,2,5.40000000000009,5.40000000000009
78755,795,29817,"shot","failed",6,6,25.2799999999997,25.2799999999997
78755,795,29841,"shot","successful",0,0,1.51999999999998,1.51999999999998
78755,795,29841,"shot","successful",0,0,4.11999999999989,2.59999999999991
78755,795,29851,"shot","failed",2,2,4.32000000000016,4.32000000000016
78755,795,29851,"shot","successful",4,2,14.5999999999999,10.2799999999997
78755,795,29851,"shot","failed",6,2,22.1599999999999,7.55999999999995
78755,814,29852,"shot","successful",1,1,8.7199999999998,8.7199999999998
78755,795,29857,"shot","failed",5,5,21.2400000000002,21.2400000000002
78755,795,29859,"shot","successful",1,1,7.60000000000036,7.60000000000036
78755,795,29869,"shot","failed",0,0,0.320000000000164,0.320000000000164
78755,795,29869,"shot","failed",6,6,24.8400000000001,24.52
78755,795,29871,"shot","successful",3,3,27.7999999999997,27.7999999999997
78755,795,29873,"shot","successful",6,6,17.8800000000001,17.8800000000001
78755,814,29874,"shot","successful",4,4,13.0800000000004,13.0800000000004
78755,814,29876,"shot","successful",1,1,3.15999999999985,3.15999999999985
78755,795,29879,"shot","successful",1,1,3.44000000000005,3.44000000000005
78755,814,29880,"shot","failed",7,7,31.3600000000001,31.3600000000001
78755,814,29882,"shot","successful",1,1,3.07999999999993,3.07999999999993
78755,814,29884,"shot","successful",0,0,2.31999999999971,2.31999999999971
78755,795,29885,"shot","successful",2,2,5.47999999999956,5.47999999999956
78755,795,29897,"shot","successful",0,0,3.59999999999991,3.59999999999991
78755,814,29912,"shot","successful",1,1,7.35999999999967,7.35999999999967
78755,795,29935,"shot","failed",4,4,9.96000000000004,9.96000000000004
78755,814,29936,"shot","failed",2,2,9.48000000000002,9.48000000000002
78755,814,29942,"shot","successful",1,1,1.11999999999989,1.11999999999989
78755,814,29944,"shot","successful",2,2,5.32000000000016,5.32000000000016
78755,814,29944,"shot","failed",4,2,10.8400000000001,5.51999999999998
78755,814,29952,"shot","successful",2,2,5.96000000000004,5.96000000000004
78755,795,29955,"shot","failed",4,4,16.5999999999999,16.5999999999999
78755,795,29955,"shot","successful",5,1,22,5.40000000000009
78755,795,29957,"shot","successful",2,2,3.32000000000016,3.32000000000016
78755,795,29959,"shot","failed",2,2,3.19999999999982,3.19999999999982
78755,814,29966,"shot","successful",5,5,11.1200000000003,11.1200000000003
71408,628,29984,"shot","successful",4,4,15.36,15.36
71408,825,29985,"shot","successful",4,4,14.52,14.52
71408,825,29991,"shot","failed",0,0,0.320000000000022,0.320000000000022
71408,825,29993,"shot","successful",2,2,7.31999999999999,7.31999999999999
71408,628,29996,"shot","failed",3,3,9.75999999999999,9.75999999999999
71408,628,29996,"shot","successful",5,2,18.8,9.04000000000002
71408,628,29998,"shot","successful",0,0,1.07999999999998,1.07999999999998
71408,628,30000,"shot","failed",4,4,15.72,15.72
71408,628,30004,"shot","successful",1,1,3.19999999999999,3.19999999999999
71408,825,30007,"shot","successful",1,1,0.880000000000052,0.880000000000052
71408,628,30010,"shot","successful",5,5,11.32,11.32
71408,628,30010,"shot","failed",8,3,27.36,16.04
71408,628,30010,"shot","failed",11,3,36.64,9.27999999999997
71408,628,30010,"shot","failed",11,0,39.44,2.80000000000001
71408,825,30013,"shot","failed",5,5,22.92,22.92
71408,628,30014,"shot","failed",0,0,1.44,1.44
71408,628,30018,"shot","successful",1,1,6.12000000000006,6.12000000000006
71408,628,30020,"shot","failed",5,5,17.52,17.52
71408,628,30028,"shot","failed",5,5,14.2,14.2
71408,825,30029,"shot","successful",0,0,1.12,1.12
71408,628,30030,"shot","successful",2,2,13.24,13.24
71408,628,30030,"shot","failed",10,8,37.8,24.5599999999999
71408,825,30033,"shot","successful",5,5,11.72,11.72
71408,825,30035,"shot","successful",1,1,5.39999999999998,5.39999999999998
71408,825,30035,"shot","failed",2,1,10.48,5.08000000000004
71408,628,30038,"shot","failed",8,8,25.84,25.84
71408,825,30041,"shot","successful",0,0,4.27999999999997,4.27999999999997
71408,628,30052,"shot","successful",5,5,21.52,21.52
71408,628,30054,"shot","successful",2,2,3.95999999999992,3.95999999999992
71408,628,30056,"shot","successful",1,1,2.27999999999997,2.27999999999997
71408,825,30057,"shot","successful",5,5,21.9200000000001,21.9200000000001
71408,825,30057,"shot","successful",5,0,23.52,1.59999999999991
71408,628,30070,"shot","successful",0,0,1.59999999999991,1.59999999999991
71408,628,30076,"shot","failed",1,1,1.6400000000001,1.6400000000001
71408,628,30082,"shot","failed",5,5,16.9200000000001,16.9200000000001
71408,628,30082,"shot","failed",7,2,25.0800000000002,8.16000000000008
71408,628,30084,"shot","failed",1,1,0.839999999999918,0.839999999999918
71408,628,30084,"shot","failed",2,1,7.92000000000007,7.08000000000015
71408,628,30086,"shot","failed",2,2,6.40000000000009,6.40000000000009
71408,628,30086,"shot","successful",3,1,19.28,12.8799999999999
71408,628,30092,"shot","failed",5,5,23.4399999999998,23.4399999999998
71408,628,30096,"shot","failed",6,6,25.76,25.76
71408,628,30096,"shot","successful",6,0,30.8799999999999,5.11999999999989
71408,825,30097,"shot","successful",2,2,8.75999999999999,8.75999999999999
71408,825,30107,"shot","failed",4,4,18.4400000000001,18.4400000000001
71408,628,30108,"shot","successful",2,2,6.96000000000004,6.96000000000004
71408,628,30110,"shot","failed",3,3,7.72000000000003,7.72000000000003
71408,825,30111,"shot","successful",4,4,11.04,11.04
71408,825,30111,"shot","successful",8,4,19.52,8.48000000000002
71408,825,30111,"shot","successful",13,5,45.96,26.4400000000001
71408,825,30111,"shot","failed",22,9,67.6800000000001,21.72
71408,825,30113,"shot","failed",1,1,3.72000000000003,3.72000000000003
71408,825,30117,"shot","failed",8,8,30.8800000000001,30.8800000000001
71408,628,30118,"shot","successful",2,2,4.51999999999998,4.51999999999998
71408,825,30119,"shot","successful",3,3,7.59999999999991,7.59999999999991
71408,825,30119,"shot","failed",3,0,11.76,4.16000000000008
71408,825,30119,"shot","failed",6,3,20.3999999999999,8.63999999999987
71408,628,30120,"shot","successful",2,2,13.4399999999998,13.4399999999998
71408,628,30122,"shot","failed",1,1,4.11999999999989,4.11999999999989
71408,825,30123,"shot","successful",2,2,5.63999999999987,5.63999999999987
71408,825,30123,"shot","failed",5,3,13.4799999999998,7.83999999999992
71408,628,30126,"shot","successful",1,1,4.03999999999996,4.03999999999996
71408,628,30134,"shot","successful",3,3,7.72000000000003,7.72000000000003
71408,628,30134,"shot","failed",3,0,14.28,6.55999999999995
71408,825,30143,"shot","failed",1,1,1.96000000000004,1.96000000000004
71408,825,30145,"shot","failed",3,3,13.2400000000002,13.2400000000002
71408,628,30146,"shot","failed",4,4,15.2399999999998,15.2399999999998
71408,628,30150,"shot","failed",2,2,7.44000000000005,7.44000000000005
71408,628,30154,"shot","successful",4,4,10.8399999999997,10.8399999999997
71408,628,30154,"shot","failed",6,2,17.6799999999998,6.84000000000015
71408,628,30154,"shot","successful",12,6,47.8399999999997,30.1599999999999
71408,628,30156,"shot","failed",1,1,2.84000000000015,2.84000000000015
71408,628,30156,"shot","failed",1,0,14.2000000000003,11.3600000000001
71408,825,30157,"shot","successful",1,1,6.96000000000004,6.96000000000004
71408,628,30162,"shot","successful",3,3,9.92000000000007,9.92000000000007
71408,628,30164,"shot","successful",1,1,11.7999999999997,11.7999999999997
71408,628,30166,"shot","failed",5,5,14.2000000000003,14.2000000000003
71408,628,30170,"shot","failed",5,5,15.2000000000003,15.2000000000003
71408,628,30176,"shot","successful",2,2,4.07999999999993,4.07999999999993
71408,825,30179,"shot","failed",4,4,12.1600000000003,12.1600000000003
71408,825,30185,"shot","failed",6,6,18.1999999999998,18.1999999999998
71408,825,30189,"shot","failed",3,3,12,12
71408,825,30191,"shot","successful",1,1,3.84000000000015,3.84000000000015
71408,628,30194,"shot","successful",0,0,0.519999999999982,0.519999999999982
71408,628,30194,"shot","successful",2,2,5.63999999999987,5.11999999999989
71408,628,30198,"shot","successful",1,1,7.20000000000027,7.20000000000027
71408,628,30208,"shot","successful",1,1,1.76000000000022,1.76000000000022
71408,628,30212,"shot","failed",5,5,14.4400000000001,14.4400000000001
71408,628,30212,"shot","failed",5,0,17.0799999999999,2.63999999999987
71408,628,30214,"shot","failed",5,5,19.9200000000001,19.9200000000001
71408,628,30214,"shot","successful",5,0,21.8000000000002,1.88000000000011
71408,825,30217,"shot","successful",0,0,0.0399999999999636,0.0399999999999636
71408,628,30218,"shot","successful",3,3,11.1599999999999,11.1599999999999
71408,825,30219,"shot","successful",3,3,11.48,11.48
71408,825,30223,"shot","failed",5,5,12.7999999999997,12.7999999999997
71408,825,30229,"shot","failed",2,2,4.07999999999993,4.07999999999993
71408,825,30233,"shot","failed",3,3,5.23999999999978,5.23999999999978
71408,628,30238,"shot","successful",2,2,5,5
71408,628,30240,"shot","successful",4,4,16.2800000000002,16.2800000000002
71408,628,30242,"shot","failed",2,2,7,7
71408,628,30244,"shot","successful",5,5,17.7600000000002,17.7600000000002
71408,628,30248,"shot","successful",4,4,16,16
71408,628,30248,"shot","successful",4,0,17.52,1.51999999999998
71408,825,30253,"shot","successful",0,0,0.0399999999999636,0.0399999999999636
71408,825,30255,"shot","successful",4,4,11.4400000000001,11.4400000000001
71408,825,30257,"shot","failed",1,1,7.60000000000036,7.60000000000036
71408,628,30268,"shot","failed",2,2,2.27999999999975,2.27999999999975
71408,628,30270,"shot","successful",0,0,1.19999999999982,1.19999999999982
71408,825,30277,"shot","failed",2,2,5,5
71408,825,30279,"shot","successful",9,9,36.8400000000001,36.8400000000001
70096,795,30288,"shot","failed",1,1,1.96,1.96
70096,795,30290,"shot","successful",2,2,7.56,7.56
70096,795,30292,"shot","failed",2,2,13.56,13.56
70096,795,30296,"shot","successful",2,2,4.24000000000001,4.24000000000001
70096,795,30300,"shot","successful",3,3,8.59999999999999,8.59999999999999
70096,795,30302,"shot","successful",3,3,14.6,14.6
70096,792,30303,"shot","failed",5,5,12.96,12.96
70096,792,30305,"shot","successful",2,2,4.59999999999999,4.59999999999999
70096,792,30307,"shot","failed",0,0,0.879999999999995,0.879999999999995
70096,795,30312,"shot","successful",1,1,5.11999999999995,5.11999999999995
70096,792,30321,"shot","successful",10,10,48.36,48.36
70096,795,30322,"shot","successful",5,5,14.76,14.76
70096,795,30324,"shot","failed",3,3,9.39999999999998,9.39999999999998
70096,792,30325,"shot","successful",0,0,3.39999999999998,3.39999999999998
70096,795,30326,"shot","failed",6,6,18.2,18.2
70096,792,30333,"shot","successful",5,5,8.51999999999992,8.51999999999992
70096,792,30341,"shot","successful",4,4,17.28,17.28
70096,795,30342,"shot","successful",0,0,7,7
70096,795,30342,"shot","successful",2,2,16.12,9.12
70096,792,30345,"shot","failed",2,2,7.67999999999995,7.67999999999995
70096,792,30347,"shot","failed",0,0,0.0400000000000773,0.0400000000000773
70096,795,30348,"shot","failed",2,2,24.6,24.6
70096,792,30353,"shot","successful",3,3,10.76,10.76
70096,795,30354,"shot","successful",4,4,7.12,7.12
70096,795,30356,"shot","successful",9,9,18,18
70096,792,30357,"shot","successful",0,0,0.439999999999941,0.439999999999941
70096,792,30359,"shot","successful",2,2,8.67999999999995,8.67999999999995
70096,792,30359,"shot","failed",5,3,14.28,5.60000000000002
70096,792,30359,"shot","failed",9,4,31.6799999999999,17.4
70096,795,30370,"shot","successful",2,2,3.48000000000002,3.48000000000002
70096,792,30375,"shot","failed",0,0,0.199999999999932,0.199999999999932
70096,792,30375,"shot","failed",3,3,14.1999999999999,14
70096,795,30376,"shot","successful",4,4,6.92000000000007,6.92000000000007
70096,795,30382,"shot","successful",5,5,9.68000000000006,9.68000000000006
70096,795,30382,"shot","failed",5,0,11.04,1.3599999999999
70096,795,30384,"shot","successful",2,2,7.31999999999994,7.31999999999994
70096,795,30386,"shot","successful",1,1,3.60000000000014,3.60000000000014
70096,795,30392,"shot","successful",1,1,1.91999999999985,1.91999999999985
70096,792,30393,"shot","successful",1,1,1.51999999999998,1.51999999999998
70096,795,30394,"shot","failed",10,10,24.6400000000001,24.6400000000001
70096,795,30394,"shot","successful",15,5,37.6000000000001,12.96
70096,795,30394,"shot","failed",18,3,43.1600000000001,5.55999999999995
70096,795,30398,"shot","successful",3,3,8.55999999999995,8.55999999999995
70096,795,30406,"shot","failed",4,4,10.9200000000001,10.9200000000001
70096,795,30406,"shot","successful",6,2,20.6800000000001,9.75999999999999
70096,792,30409,"shot","successful",0,0,4.68000000000006,4.68000000000006
70096,792,30413,"shot","failed",2,2,2.44000000000005,2.44000000000005
70096,792,30413,"shot","failed",7,5,18.8000000000002,16.3600000000001
70096,792,30413,"shot","successful",8,1,21.5600000000002,2.75999999999999
70096,795,30418,"shot","successful",2,2,6.31999999999994,6.31999999999994
70096,792,30423,"shot","successful",2,2,4.52000000000021,4.52000000000021
70096,795,30424,"shot","successful",3,3,9.79999999999995,9.79999999999995
70096,795,30426,"shot","successful",0,0,0.040000000000191,0.040000000000191
70096,795,30426,"shot","failed",0,0,2.56000000000017,2.51999999999998
